Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
6,Europe - Norther,Mo i Rana,Norway,LD8MR  B,LD8MR  G,434.850000,DUP-,2.000000,DV,,,YES,Approximate,66.320000,14.150000,+1:00
6,Europe - Norther,Mosjoen,Norway,LD8MK  B,LD8MK  G,434.825000,DUP-,2.000000,DV,,,YES,Approximate,65.880000,13.200000,+1:00
6,Europe - Norther,Narvik,Norway,LD8NA  B,LD8NA  G,434.775000,DUP-,2.000000,DV,,,YES,Approximate,68.420000,17.400000,+1:00
6,Europe - Norther,Nesna,Norway,LD8NN  B,LD8NN  G,433.275000,DUP-,0.000000,DV,,,YES,Approximate,66.220000,13.060000,+1:00
6,Europe - Norther,Ornes,Norway,LD8MM  B,LD8MM  G,433.687500,DUP-,0.000000,DV,,,YES,Approximate,66.880000,13.720000,+1:00
6,Europe - Norther,Orre,Norway,LD4LK  C,LD4LK  G,145.687000,DUP-,0.600000,DV,,,YES,Approximate,58.200000,6.940000,+1:00
6,Europe - Norther,Oslo,Norway,LD1OT  B,LD1OT  G,434.575000,DUP-,2.000000,DV,,,YES,Approximate,59.990000,10.670000,+1:00
6,Europe - Norther,Risoer,Norway,LD4RH  B,LD4RH  G,434.537500,DUP-,0.000000,DV,,,YES,Approximate,58.770000,9.110000,+1:00
6,Europe - Norther,Sandnessjoen,Norway,LD8SA  B,LD8SA  G,434.800000,DUP-,2.000000,DV,,,YES,Approximate,66.010000,12.620000,+1:00
6,Europe - Norther,Skien,Norway,LD3GL  B,LD3GL  G,434.512500,DUP-,2.000000,DV,,,YES,Approximate,59.240000,9.700000,+1:00
6,Europe - Norther,Stavanger,Norway,LD4VF  C,LD4VF  G,145.637500,DUP-,0.600000,DV,,,YES,Approximate,58.930000,5.800000,+1:00
7,Europe - Souther,Sarajevo,Bosnia A,E71MIS B,E71MIS G,438.840000,DUP-,0.000000,DV,,,YES,Approximate,43.880000,18.440000,+1:00
7,Europe - Souther,Sarajevo,Bosnia A,E79USA B,E79USA G,438.600000,DUP-,7.600000,DV,,,YES,Approximate,43.880000,18.440000,+1:00
7,Europe - Souther,Celavac,Croatia,9A0DZD B,9A0DZD G,439.275000,DUP-,7.600000,DV,,,YES,Approximate,44.260000,15.790000,+1:00
7,Europe - Souther,Agios Nikolaos-C,Greece,SV9CAG B,SV9CAG G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,35.190000,25.720000,+2:00
7,Europe - Souther,Agrinio,Greece,SZ1A   B,SZ1A   G,439.375000,DUP-,7.600000,DV,,,YES,Approximate,38.810000,20.990000,+2:00
7,Europe - Souther,Athens,Greece,SV1P   B,SV1P   G,439.425000,DUP-,7.600000,DV,,,YES,Approximate,37.960000,23.820000,+2:00
7,Europe - Souther,Athens,Greece,SW1G   B,SW1G   G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,38.020000,23.680000,+2:00
7,Europe - Souther,Athens,Greece,SW1I   B,SW1I   G,438.737500,DUP-,7.600000,DV,,,YES,Approximate,37.950000,23.820000,+1:00
7,Europe - Souther,Athens,Greece,SZ1SV  B,SZ1SV  G,439.425000,DUP-,7.600000,DV,,,YES,Approximate,37.960000,23.720000,+2:00
7,Europe - Souther,Corinth,Greece,SV1O   C,SV1O   G,145.762500,DUP-,0.600000,DV,,,YES,Approximate,38.030000,23.140000,+2:00
7,Europe - Souther,Florina,Greece,SZ2RLF B,SZ2RLF G,439.312500,DUP-,7.600000,DV,,,YES,Approximate,40.770000,21.260000,+2:00
7,Europe - Souther,IERAPETRA,Greece,SV9GPM B,SV9GPM G,438.812500,DUP-,0.000000,DV,,,YES,Approximate,35.020000,25.750000,+2:00
7,Europe - Souther,Ioannina,Greece,SZ6IOA B,SZ6IOA G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,39.660000,20.990000,+2:00
7,Europe - Souther,KASTORIA,Greece,SV2U   B,SV2U   G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,40.620000,21.380000,+2:00
7,Europe - Souther,Mitlini/Lesvos,Greece,SZ8LSV B,SZ8LSV G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,39.070000,26.570000,+2:00
7,Europe - Souther,Naoussa,Greece,SV2LLJ B,SV2LLJ G,438.862500,DUP-,7.600000,DV,,,YES,Approximate,40.640000,22.080000,+2:00
7,Europe - Souther,Serres,Greece,SZ7SER B,SZ7SER G,439.125000,DUP-,7.600000,DV,,,YES,Approximate,41.160000,23.360000,+2:00
7,Europe - Souther,THESALONIKI,Greece,SV2K   B,SV2K   G,438.837500,DUP-,7.600000,DV,,,YES,Approximate,40.650000,22.970000,+2:00
7,Europe - Souther,Thessaloniki,Greece,SV2F   B,SV2F   G,439.425000,DUP-,7.600000,DV,,,YES,Approximate,40.520000,23.230000,+2:00
7,Europe - Souther,Tripoli,Greece,SV3G   B,SV3G   G,439.400000,DUP-,7.600000,DV,,,YES,Approximate,37.970000,23.450000,+2:00
7,Europe - Souther,Volos,Greece,SV4J   B,SV4J   G,438.425000,DUP-,7.600000,DV,,,YES,Approximate,39.410000,23.040000,+2:00
7,Europe - Souther,Zante Island,Greece,SV8S   B,SV8S   G,439.425000,DUP-,7.600000,DV,,,YES,Approximate,37.800000,20.790000,+2:00
7,Europe - Souther,Amarante,Portugal,CQ0DAM C,CQ0DAM G,145.787500,DUP-,0.600000,DV,,,YES,Approximate,41.270000,-8.090000,+1:00
7,Europe - Souther,Amarante,Portugal,CQ0DAM B,CQ0DAM G,438.200000,DUP-,7.600000,DV,,,YES,Approximate,41.270000,-8.090000,+1:00
7,Europe - Souther,Arrabida (Setuba,Portugal,CQ0DSA B,CQ0DSA G,438.612500,DUP-,7.600000,DV,,,YES,Approximate,38.500000,-8.960000,+1:00
7,Europe - Souther,Cascais,Portugal,CQ0DCS B,CQ0DCS G,438.400000,DUP-,7.600000,DV,,,YES,Approximate,38.740000,-9.400000,+1:00
7,Europe - Souther,Chaves (Leiranco,Portugal,CQ0DCH B,CQ0DCH G,438.512500,DUP-,7.600000,DV,,,YES,Approximate,41.740000,-7.640000,+1:00
7,Europe - Souther,Portalegre (S. M,Portugal,CQ0DSM B,CQ0DSM G,438.500000,DUP-,7.600000,DV,,,YES,Approximate,39.320000,-7.360000,+1:00
7,Europe - Souther,San Marino,San Mari,T79DV  B,T79DV  G,431.487500,DUP+,1.600000,DV,,,YES,Approximate,43.940000,12.450000,+1:00
7,Europe - Souther,Izola,Slovenia,S55DPI B,S55DPI G,438.200000,DUP-,7.600000,DV,,,YES,Approximate,45.510000,13.650000,+1:00
7,Europe - Souther,Ljubljana,Slovenia,S55DLJ B,S55DLJ G,438.200000,DUP-,7.600000,DV,,,YES,Approximate,46.030000,14.660000,+1:00
7,Europe - Souther,Maribor,Slovenia,S55DMX B,S55DMX G,439.200000,DUP-,7.600000,DV,,,YES,Approximate,46.520000,15.600000,+1:00
7,Europe - Souther,Trbovlje,Slovenia,S55DZA B,S55DZA G,438.300000,DUP-,7.600000,DV,,,YES,Approximate,46.160000,15.060000,+1:00
7,Europe - Souther,A Estrada,Spain,ED1ZAT B,ED1ZAT G,438.325000,DUP-,7.600000,DV,,,YES,Approximate,42.710000,-8.340000,+4:30
7,Europe - Souther,Algaida,Spain,ED6ZAB B,ED6ZAB G,438.450000,DUP-,7.600000,DV,,,YES,Approximate,39.520000,2.930000,+1:00
7,Europe - Souther,Benidorm,Spain,ED5YAU B,ED5YAU G,438.275000,DUP-,7.600000,DV,,,YES,Approximate,38.540000,-0.160000,+1:00
7,Europe - Souther,Benidorm,Spain,ED5ZAG B,ED5ZAG G,438.275000,DUP-,7.600000,DV,,,YES,Approximate,38.730000,-0.070000,+1:00
7,Europe - Souther,Bilbao,Spain,ED2ZAC B,ED2ZAC G,438.200000,DUP-,7.600000,DV,,,YES,Approximate,43.280000,-2.940000,+1:00
7,Europe - Souther,Castellar del Va,Spain,EA3RCC B,EA3RCC G,438.475000,DUP-,7.600000,DV,,,YES,Approximate,41.640000,2.090000,+1:00
7,Europe - Souther,Castellon,Spain,EA5RKD B,EA5RKD G,438.525000,DUP-,7.600000,DV,,,YES,Approximate,40.090000,0.040000,+1:00
7,Europe - Souther,Cordoba,Spain,ED7ZAD B,ED7ZAD G,438.525000,DUP-,7.600000,DV,,,YES,Approximate,37.890000,-4.770000,+1:00
7,Europe - Souther,Denia,Spain,ED5ZAC C,ED5ZAC G,145.687500,DUP-,0.600000,DV,,,YES,Approximate,38.850000,0.110000,+1:00
7,Europe - Souther,Denia,Spain,ED5ZAC B,ED5ZAC G,438.300000,DUP-,7.600000,DV,,,YES,Approximate,38.850000,0.110000,+1:00
7,Europe - Souther,Ganeta,Spain,ED2YAO B,ED2YAO G,144.850000,DUP-,0.000000,DV,,,YES,Approximate,43.220000,-2.940000,+1:00
7,Europe - Souther,GIBALBIN,Spain,ED7ZAJ B,ED7ZAJ G,438.300000,DUP-,7.600000,DV,,,YES,Approximate,36.500000,-5.560000,+1:00
7,Europe - Souther,Gijon,Spain,ED1ZAE C,ED1ZAE G,145.587500,DUP-,0.600000,DV,,,YES,Approximate,43.470000,-5.670000,+1:00
7,Europe - Souther,Granada,Spain,ED7ZAE B,ED7ZAE G,438.300000,DUP-,7.600000,DV,,,YES,Approximate,37.160000,-3.590000,+1:00
7,Europe - Souther,Irun,Spain,ED2ZAB C,ED2ZAB G,145.775000,DUP-,0.600000,DV,,,YES,Approximate,43.330000,-1.760000,+1:00
7,Europe - Souther,Las Palmas de G.,Spain,ED8ZAC C,ED8ZAC G,145.700000,DUP-,0.600000,DV,,,YES,Approximate,28.130000,-15.430000,0:00
7,Europe - Souther,Madrid,Spain,ED4ZAH B,ED4ZAH G,438.350000,DUP-,7.600000,DV,,,YES,Approximate,40.720000,4.140000,0:00
7,Europe - Souther,Malaga,Spain,ED7ZAC B,ED7ZAC G,438.450000,DUP-,7.600000,DV,,,YES,Approximate,36.610000,-4.590000,+1:00
7,Europe - Souther,MURCIA - CARRASC,Spain,ED5ZAE C,ED5ZAE G,145.575000,DUP-,0.600000,DV,,,YES,Approximate,37.850000,-1.270000,+1:00
7,Europe - Souther,MURCIA - CARRASC,Spain,ED5ZAE B,ED5ZAE G,438.200000,DUP-,7.600000,DV,,,YES,Approximate,37.850000,-1.270000,+1:00
